Adresas,security,floor,total_floor_num,rent_price,room_num,year_full,Papildoma įranga:,Papildomos patalpos:,house_type,area,general,heating,year,year_renovation,floors_from_top,top_floor,district,Internetas,Nauja elektros instaliacija,Kabelinė televizija,Uždaras kiemas,Virtuvė sujungta,Tualetas ir vonia atskirai,Aukštos lubos,Nauja kanalizacija,Šarvuotos durys,Kodinė laiptinės spyna,Signalizacija,Videokameros,Budintis sargas
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-tuskulenu-g-isnuomojamas-be-tarpininku-kapitaliai-4-947167/,"Šarvuotos durys
Kodinė laiptinės spyna",4.0,5.0,400,1.0,1976,"Skalbimo mašina
Su baldais
Šaldytuvas",,Blokinis,34.0,"Nauja kanalizacija
Nauja elektros instaliacija",Centrinis,1976,,1.0,0,zirmunuose,,1.0,,,,,,1.0,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-a-juozapaviciaus-g-isnuomojamas-geras-3-kambariu-butas-centre-4-947157/,"Šarvuotos durys
Signalizacija
Kodinė laiptinės spyna
Videokameros
Budintis sargas",2.0,9.0,850,2.0,2008,"Kondicionierius
Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina
Vonia","Balkonas
Vieta automobiliui
Drabužinė",Mūrinis,78.0,"Aukštos lubos
Uždaras kiemas
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2008,,7.0,0,snipiskese,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-naujamiestyje-savanoriu-prnaujame-name-6a-4-947089/,"Šarvuotos durys
Kodinė laiptinės spyna",4.0,5.0,600,2.0,2017,"Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina","Sandėliukas
Balkonas
Vieta automobiliui",Mūrinis,49.0,"Uždaras kiemas
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2017,,1.0,0,naujamiestyje,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-vytenio-g-2-k-buto-nuoma-naujamiestyje-nuomojamas-4-947047/,"Šarvuotos durys
Kodinė laiptinės spyna",5.0,5.0,400,2.0,1964,"Su baldais
Skalbimo mašina
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",Balkonas,Mūrinis,49.0,Virtuvė sujungta su kambariu,Centrinis,1964,,0.0,1,naujamiestyje,,,,,1.0,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-piromonto-g-nuo-gruodzio-14-d-sviesus-jaukus-naujos-4-908127/,None,2.0,7.0,420,1.0,2018,,,Monolitinis,30.0,None,Centrinis kolektorinis,2018,,5.0,0,snipiskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-be-tarpininko-tarpininku-prasau-neskambinti-4-950413/,None,9.0,11.0,550,2.0,2010,,,Monolitinis,43.0,None,Centrinis kolektorinis,2010,,2.0,0,naujamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-naugarduko-g-studio-tipo-butas-naugarduko-g-4-855943/,Kodinė laiptinės spyna,3.0,6.0,330,1.0,1940,"Su baldais
Skalbimo mašina
Šaldytuvas
Virtuvės komplektas
Dušo kabina",,Mūrinis,22.0,"Nauja kanalizacija
Virtuvė sujungta su kambariu",Centrinis,1940,,3.0,0,naujamiestyje,,,,,1.0,,,1.0,,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-tarandeje-tarandes-g-naujai-irengtas-labai-sviesus-2-kambariu-4-950381/,None,1.0,4.0,420,2.0,2019,,,Mūrinis,48.0,None,Dujinis,2019,,3.0,0,tarandeje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-uzupyje-kriviu-g-butas-yra-2017-metais-renovuotame-name-4-926499/,"Šarvuotos durys
Signalizacija
Kodinė laiptinės spyna",1.0,5.0,1100,2.0,"1973 statyba, 2017 renovacija","Kondicionierius
Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Indaplovė
Dušo kabina",Drabužinė,Mūrinis,65.0,"Nauja kanalizacija
Nauja elektros instaliacija
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis,1973,2017.0,4.0,0,uzupyje,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pylimo-g-be-jokiu-tarpininku-ir-agenturos-mokesciu-4-946951/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,4.0,650,3.0,1912,"Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Židinys
Plastikiniai vamzdžiai
Indaplovė
Dušo kabina",Balkonas,Mūrinis,54.0,"Aukštos lubos
Nauja kanalizacija
Nauja elektros instaliacija
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Dujinis,1912,,2.0,0,senamiestyje,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-isplanavimas-du-izoliuoti-kambariai-atskira-4-950357/,None,5.0,5.0,270,2.0,1964,,,Blokinis,48.0,None,Centrinis,1964,,0.0,1,naujamiestyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-sausio-13-osios-g-4-950341/,None,4.0,9.0,400,2.0,1979,,,Blokinis,497.0,None,Centrinis,1979,,5.0,0,karoliniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-mikalojaus-g-yra-ir-daugiau-butu-kreiptis-tel-868746063-4-950299/,"Signalizacija
Kodinė laiptinės spyna
Videokameros",2.0,3.0,870,2.0,2016,"Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina
Vonia","Balkonas
Drabužinė",Mūrinis,62.0,"Aukštos lubos
Nauja kanalizacija
Nauja elektros instaliacija
Uždaras kiemas
Internetas
Virtuvė sujungta su kambariu","Elektra, dujinis",2016,,1.0,0,senamiestyje,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-trinapolio-g-nuomojamas-be-tarpininku-sviesus-ir-patogiai-4-728889/,"Šarvuotos durys
Signalizacija
Kodinė laiptinės spyna
Videokameros
Budintis sargas",11.0,11.0,450,2.0,2008,Su baldais,Terasa,Monolitinis,40.0,"Uždaras kiemas
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2008,,0.0,1,zirmunuose,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0
https://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-kalvariju-sodu-4-oji-g-nuomojami-ivairaus-dydzio-kambariai-nuosavame-4-925833/,None,2.0,3.0,160,1.0,"1996 statyba, 2016 renovacija","Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina
Vonia","Balkonas
Terasa
Vieta automobiliui",Mūrinis,16.0,Internetas,Dujinis,1996,2016.0,1.0,0,baltupiuose,1.0,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-grigalaukio-g-nuomojamas-naujai-irengtas-2-kambariu-butas-4-946893/,"Šarvuotos durys
Kodinė laiptinės spyna
Videokameros",2.0,8.0,410,2.0,2018,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia","Sandėliukas
Balkonas
Drabužinė",Mūrinis,37.0,"Uždaras kiemas
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2018,,6.0,0,justiniskese,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,
https://www.aruodas.lt/butu-nuoma-vilniuje-jeruzaleje-braskiu-g-3-kambariu-butas-vilniuje-labai-tvarkingad-3-4-946887/,None,2.0,8.0,500,3.0,1999,,,Mūrinis,68.0,None,Centrinis,1999,,6.0,0,jeruzaleje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-balsiuose-aitvaru-g-isnuomojamas-jaukus-butas-name-mansardoje-4-946865/,None,3.0,3.0,320,1.0,1998,,,Mūrinis,45.27,None,Dujinis,1998,,0.0,1,balsiuose,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-tilto-g-isnuomojamas-tvarkingas-jaukiai-stilingai-4-903153/,Kodinė laiptinės spyna,1.0,5.0,650,2.0,1940,"Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Dušo kabina",Balkonas,Mūrinis,31.87,"Aukštos lubos
Nauja kanalizacija
Uždaras kiemas
Virtuvė sujungta su kambariu","Centrinis, elektra",1940,,4.0,0,senamiestyje,,,,1.0,1.0,,1.0,1.0,,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-stepono-g-nuomojamas-2-kambariu-butas-senamiesy-sv-4-946763/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,4.0,560,2.0,2007,"Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Indaplovė
Vonia",,Mūrinis,50.3,"Nauja elektros instaliacija
Uždaras kiemas
Internetas",Centrinis kolektorinis,2007,,2.0,0,senamiestyje,1.0,1.0,,1.0,,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-musninku-g-nuomojamas-jaukus-sviesus-vieno-kambario-4-933987/,"Šarvuotos durys
Kodinė laiptinės spyna",5.0,5.0,300,1.0,1980,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia",Balkonas,Blokinis,35.22,Tualetas ir vonia atskirai,Centrinis,1980,,0.0,1,seskineje,,,,,,1.0,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-fabijoniskiu-g-nebrangiai-nuomojamas-jaukus-isskirtinai-4-928417/,None,8.0,9.0,360,2.0,1988,,,Blokinis,50.1,None,Centrinis,1988,,1.0,0,fabijoniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-svitrigailos-g-long-term-rental-without-brokers-tidy-4-920631/,Šarvuotos durys,1.0,4.0,666,2.0,1958,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Indaplovė
Dušo kabina",,Mūrinis,55.0,"Aukštos lubos
Nauja kanalizacija
Nauja elektros instaliacija
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis,1958,,3.0,0,naujamiestyje,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-s-zukausko-g-nuomojamas-puikus-ekonomiskas-taupus-ir-4-680933/,None,3.0,7.0,399,2.0,2005,,,Mūrinis,41.0,None,Centrinis kolektorinis,2005,,4.0,0,siaures-miestelyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdyneliuose-lazdyneliu-g-be-tarpininku-nuo-gruodzio-1-d-butas-naujai-4-949689/,"Šarvuotos durys
Kodinė laiptinės spyna
Videokameros",3.0,4.0,550,2.0,2019,"Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina
Vonia",Balkonas,Mūrinis,48.0,"Internetas
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2019,,1.0,0,lazdyneliuose,1.0,,,,1.0,,,,1.0,1.0,,1.0,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-egliu-g-naujame-name-nuomojamas-isskirtinio-dizaino-1-4-935729/,"Šarvuotos durys
Kodinė laiptinės spyna",4.0,5.0,750,1.0,2018,"Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina",Balkonas,Mūrinis,30.0,Uždaras kiemas,Centrinis kolektorinis,2018,,1.0,0,naujamiestyje,,,,1.0,,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-v-pietario-g-2-kambariu-buto-nuoma-naujai-irengtas-2-4-946109/,"Kodinė laiptinės spyna
Signalizacija",1.0,9.0,480,2.0,2008,"Su baldais
Plastikiniai vamzdžiai
Skalbimo mašina
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina","Sandėliukas
Balkonas
Drabužinė",Blokinis,50.0,"Nauja kanalizacija
Nauja elektros instaliacija
Renovuotas namas",Centrinis,2008,,8.0,0,naujamiestyje,,1.0,,,,,,1.0,,1.0,1.0,,
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-isnuomotas-isnuomojame-be-tarpininku-4-946057/,None,1.0,5.0,370,2.0,1974,,,Blokinis,48.0,None,Centrinis,1974,,4.0,0,lazdynuose,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-priegliaus-g-nuomojamas-originalaus-dizaino-dvieju-4-919177/,None,7.0,9.0,500,2.0,2012,,,Mūrinis,52.0,None,Centrinis,2012,,2.0,0,pilaiteje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-isnuomojamas-jaukus-3-kamb-67kvm-butas-4-942411/,None,8.0,9.0,375,3.0,1985,,,Blokinis,67.0,None,"Centrinis, elektra",1985,,1.0,0,justiniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-kalvariju-g-patogioje-vietoje-kalvariju-g-isnuomojamas-4-945903/,Kodinė laiptinės spyna,7.0,8.0,430,2.0,2001,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina","Sandėliukas
Balkonas
Vieta automobiliui",Mūrinis,60.5,"Internetas
Kabelinė televizija",Centrinis,2001,,1.0,0,baltupiuose,1.0,,1.0,,,,,,,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-virbeliskiu-g-nuomojamas-jaukus-2-kambariu-a-klases-butas-4-949209/,None,3.0,7.0,500,2.0,2013,,,Mūrinis,50.0,None,Centrinis kolektorinis,2013,,4.0,0,justiniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-lvovo-g-nuomojame-be-tarpininku-todel-nera-4-949185/,None,5.0,9.0,750,3.0,"1966 statyba, 2007 renovacija",,,Mūrinis,68.0,None,Centrinis,1966,2007.0,4.0,0,snipiskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-seskines-g-nuomojamas-irengtas-1-vieno-kambario-butas-4-945697/,"Šarvuotos durys
Kodinė laiptinės spyna",3.0,13.0,250,1.0,1983,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Vonia",Balkonas,Monolitinis,42.0,"Tualetas ir vonia atskirai
Internetas
Kabelinė televizija",Centrinis,1983,,10.0,0,seskineje,1.0,,1.0,,,1.0,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-juozo-balcikonio-g-atsilaisvina-butas-nuo-2020-m-sausio-1d-4-903845/,"Signalizacija
Kodinė laiptinės spyna",3.0,5.0,700,3.0,2010,"Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Indaplovė
Vonia","Balkonas
Vieta automobiliui
Drabužinė",Mūrinis,66.0,"Nauja kanalizacija
Internetas
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2010,,2.0,0,baltupiuose,1.0,,,,1.0,,,1.0,,1.0,1.0,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-dociskiu-g--nuomojamas-pilnai-irengtas-butas-kuriame-4-952735/,None,3.0,6.0,480,2.0,2010,,,Mūrinis,54.0,None,Centrinis kolektorinis,2010,,3.0,0,pasilaiciuose,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-justiniskiu-g-isnuomojamas-naujos-statybos-butas-visiskai-4-949177/,None,3.0,5.0,370,1.0,2019,,,Blokinis,32.0,None,Centrinis kolektorinis,2019,,2.0,0,justiniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-i-simonaitytes-g-isnuomojamas-jaukus-2-kambariu-butas-4-945467/,None,1.0,4.0,470,2.0,2015,,,Mūrinis,47.0,None,Centrinis,2015,,3.0,0,pilaiteje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujininkuose-telsiu-g-butas-irengtas-ir-nuomojamas-su-visais-4-943075/,"Signalizacija
Videokameros",1.0,4.0,400,1.0,2019,"Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Indaplovė
Vonia","Terasa
Vieta automobiliui",Mūrinis,47.09,"Atskiras įėjimas
Nauja kanalizacija
Nauja elektros instaliacija
Uždaras kiemas
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu","Centrinis kolektorinis, dujinis",2019,,3.0,0,naujininkuose,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-jonazoliu-g-isnuomojamas-visiskai-irengtas-butas-4-938757/,None,4.0,9.0,420,2.0,2017,,,Monolitinis,56.2,None,Centrinis kolektorinis,2017,,5.0,0,lazdynuose,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-apkasu-g-isnuomojamas-jaukus-pilnai-atnaujintas-vieno-4-855263/,"Šarvuotos durys
Kodinė laiptinės spyna",2.0,5.0,400,1.0,1965,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina","Balkonas
Vieta automobiliui
Drabužinė",Mūrinis,29.0,"Nauja kanalizacija
Nauja elektros instaliacija
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis,1965,,3.0,0,siaures-miestelyje,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-elbingo-g-ismuomojamas-butas-naujai-irengtas-stilingas-4-945235/,"Šarvuotos durys
Kodinė laiptinės spyna
Videokameros",1.0,4.0,440,2.0,2019,"Kondicionierius
Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Vonia",Terasa,Kita,37.0,"Uždaras kiemas
Virtuvė sujungta su kambariu",Centrinis,2019,,3.0,0,pilaiteje,,,,1.0,1.0,,,,1.0,1.0,,1.0,
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-a-juozapaviciaus-g-dear-english-speakers-feel-free-to-call-4-867285/,None,6.0,9.0,700,2.0,2008,,,Mūrinis,66.0,None,Centrinis kolektorinis,2008,,3.0,0,snipiskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-p-vileisio-g-nuomojamas-visiskai-naujas-vieno-kambario-4-948859/,None,1.0,4.0,450,1.0,2019,,,Mūrinis,37.0,None,Centrinis,2019,,3.0,0,antakalnyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-grigiskese-kovo-11-osios-g-nuomojamas-klasikinio-stiliaus-labai-4-945185/,"Šarvuotos durys
Kodinė laiptinės spyna",3.0,5.0,420,2.0,1994,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina","Balkonas
Rūsys
Vieta automobiliui",Mūrinis,49.63,"Uždaras kiemas
Internetas
Kabelinė televizija",Centrinis,1994,,2.0,0,grigiskese,1.0,,1.0,1.0,,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-pavilnioniu-g-isnuomojamas-jaukus-46-kvm-butas-su-virtuve-4-945165/,"Šarvuotos durys
Kodinė laiptinės spyna",5.0,10.0,400,2.0,2006,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Dušo kabina",Vieta automobiliui,Mūrinis,46.0,Virtuvė sujungta su kambariu,Centrinis kolektorinis,2006,,5.0,0,pasilaiciuose,,,,,1.0,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vingriu-g-nuomojamas-pilnai-irengtas-butas-senamiecio-4-843013/,"Šarvuotos durys
Kodinė laiptinės spyna",1.0,4.0,650,1.0,2017,"Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Plastikiniai vamzdžiai
Indaplovė
Dušo kabina","Sandėliukas
Terasa
Vieta automobiliui",Mūrinis,38.04,"Aukštos lubos
Nauja kanalizacija
Nauja elektros instaliacija
Uždaras kiemas
Internetas
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2017,,3.0,0,senamiestyje,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-vytauto-vaitkaus-g-isnuomojamas-erdvus-ir-jaukus-2-kambariu-4-945147/,None,1.0,5.0,430,2.0,1974,,,Blokinis,47.0,None,Centrinis,1974,,4.0,0,karoliniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-vytauto-vaitkaus-g-isnuomojamas-erdvus-ir-jaukus-2-kambariu-4-945147/,None,1.0,5.0,430,2.0,1974,,,Blokinis,47.0,None,Centrinis,1974,,4.0,0,karoliniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-vytauto-zalakeviciaus-g-3-k-irengtas-butas-2-atskiri-miegamieji-4-662535/,"Šarvuotos durys
Kodinė laiptinės spyna
Videokameros",5.0,6.0,580,3.0,2015,"Šildomos grindys
Vonia","Sandėliukas
Balkonas
Vieta automobiliui",Mūrinis,61.0,"Nauja kanalizacija
Nauja elektros instaliacija
Uždaras kiemas
Virtuvė sujungta su kambariu",Centrinis,2015,,1.0,0,antakalnyje,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-a-stulginskio-g-isnuomojamas-butas-isnuomojamas-butas-4-945115/,"Šarvuotos durys
Kodinė laiptinės spyna
Signalizacija",4.0,5.0,700,2.0,1956,"Su baldais
Plastikiniai vamzdžiai
Skalbimo mašina
Šaldytuvas
Virtuvės komplektas
Viryklė
Indaplovė
Vonia","Vieta automobiliui
Balkonas
Drabužinė",Mūrinis,58.0,"Aukštos lubos
Kabelinė televizija
Internetas
Nauja kanalizacija
Nauja elektros instaliacija
Virtuvė sujungta su kambariu",Centrinis,1956,,1.0,0,naujamiestyje,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-lusiu-g-isnuomojamas-butas-su-didziule-terasa-viename-4-951967/,"Šarvuotos durys
Kodinė laiptinės spyna",1.0,4.0,620,2.0,"2002 statyba, 2017 renovacija","Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Židinys
Indaplovė
Vonia","Sandėliukas
Terasa
Rūsys",Mūrinis,62.0,"Internetas
Virtuvė sujungta su kambariu",Dujinis,2002,2017.0,3.0,0,zveryne,1.0,,,,1.0,,,,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-bajoruose-fiziku-g-strategiskai-patogioje-vietoje-bajoruose-4-951907/,None,7.0,7.0,400,2.0,2008,,,Mūrinis,50.0,None,Centrinis kolektorinis,2008,,0.0,1,bajoruose,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-ukmerges-g-isnuomojamas-3-kambariu-butas-seskineje-4-945087/,"Šarvuotos durys
Kodinė laiptinės spyna",3.0,5.0,550,3.0,1980,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Indaplovė
Vonia","Balkonas
Vieta automobiliui
Drabužinė",Blokinis,50.0,"Tualetas ir vonia atskirai
Nauja kanalizacija
Nauja elektros instaliacija
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis,1980,,2.0,0,seskineje,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-uzupyje-polocko-g-isnuomojamas-labai-fainas-jaukus-sviesus-4-945065/,None,3.0,3.0,600,2.0,2016,,,Kita,33.0,None,Centrinis kolektorinis,2016,,0.0,1,uzupyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-laisves-pr-isnuomojamas-jaukus-vieno-kambario-butas-su-4-951787/,None,2.0,5.0,250,1.0,1980,,,Blokinis,35.28,None,Centrinis,1980,,3.0,0,seskineje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-aguonu-g-isnuomojamas-erdvus-2-k-butas-aguonu-g-14-4-934695/,"Šarvuotos durys
Signalizacija
Kodinė laiptinės spyna
Videokameros
Budintis sargas",3.0,6.0,650,2.0,2009,"Skalbimo mašina
Su baldais
Šaldytuvas
Šildomos grindys
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina
Vonia","Balkonas
Drabužinė",Mūrinis,72.8,"Uždaras kiemas
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis kolektorinis,2009,,3.0,0,senamiestyje,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-vido-maciuleviciaus-g-nuomojamas-tvarkingas-1-as-kambarys-2-iu-4-951563/,None,1.0,5.0,180,1.0,1983,,,Mūrinis,50.0,None,Centrinis,1983,,4.0,0,karoliniskese,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-smelio-g-isnuomojamas-butas-itin-geroje-vietoje-4-773821/,None,1.0,4.0,380,2.0,1956,,,Mūrinis,43.0,None,Centrinis,1956,,3.0,0,antakalnyje,,,,,,,,,,,,,
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-a-juozapaviciaus-g-rami-ir-labai-patogi-susisiekimui-vieta-4-337223/,"Šarvuotos durys
Kodinė laiptinės spyna
Videokameros
Budintis sargas",3.0,6.0,450,2.0,2005,"Skalbimo mašina
Su baldais
Šaldytuvas
Virtuvės komplektas
Viryklė
Indaplovė
Dušo kabina",,Mūrinis,43.0,"Nauja kanalizacija
Nauja elektros instaliacija
Uždaras kiemas
Internetas
Kabelinė televizija
Virtuvė sujungta su kambariu",Centrinis,2005,,3.0,0,snipiskese,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0
