Adresas,floor,total_floor_num,rent_price,room_num,year_full,house_type,area,heating,year,year_renovation,top_floor,oldtown,district
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-v-sopeno-g-nuomojamas-nedidelis-jaukus-naujai-irengtas-4-949845/,2.0,4.0,350,1.0,1964,Mūrinis,23.0,Centrinis,1964,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sermuksniu-g-ilgalaikei-nuomai-1-kambario-butas-vilniaus-4-940019/,5.0,5.0,550,1.0,1968,Mūrinis,39.0,Centrinis,1968,,1,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-santariskese-j-franko-g-ilgalaikei-nuomai-isnuomojamas-2-kambariu-4-949843/,2.0,3.0,450,2.0,2007,Mūrinis,63.0,Centrinis,2007,,0,0.0,santariskese
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-isnuomojame-2-k-naujai-irengta-buta-4-949841/,2.0,5.0,420,2.0,"1971 statyba, 2014 renovacija",Blokinis,47.0,Centrinis,1971,2014.0,0,0.0,lazdynuose
https://www.aruodas.lt/butu-nuoma-vilniuje-santariskese-santariskiu-g-nuo-2019-gruodzio-15-d-ilgalaikei-nuomai-4-949835/,3.0,3.0,330,1.0,2007,Mūrinis,33.0,Centrinis kolektorinis,2007,,1,0.0,santariskese
https://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-seskines-g-isnuomojamas-gerai-irengtas-siltas-jaukus-4-949825/,6.0,16.0,450,2.0,2005,Mūrinis,52.0,Centrinis kolektorinis,2005,,0,0.0,seskineje
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-zalgirio-g-snipiskese-zalgirio-g-isnuomojamas-jaukus-4-939977/,4.0,10.0,450,2.0,2008,Mūrinis,47.0,Centrinis,2008,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-uzupyje-paupio-g-labai-jaukus-ekonomiskas-siltas-ir-sviesus-4-949755/,2.0,3.0,520,2.0,1940,Mūrinis,40.0,Dujinis,1940,,0,0.0,uzupyje
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-silo-g-renovuotame-name-nuomojamas-suremontuotas-1-4-949751/,2.0,4.0,345,1.0,"1960 statyba, 2013 renovacija",Mūrinis,33.0,Centrinis kolektorinis,1960,2013.0,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaites-k-as-issinuomoju-sviesu-ir-jaukia-labai-4-949701/,2.0,5.0,380,1.0,2017,Monolitinis,35.0,Centrinis,2017,,0,0.0,0
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdyneliuose-sutemu-g-nuomojamas-modernus-erdvus-3-ju-kambariu-4-949655/,2.0,2.0,620,3.0,2018,Mūrinis,56.0,Kita,2018,,1,0.0,lazdyneliuose
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-rinktines-g-tobuloje-vietoje-centrineje-vilniaus-dalyje-4-949639/,3.0,7.0,650,2.0,2019,Mūrinis,49.23,,2019,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-l-stuokos-guceviciaus-g-yra-galimybe-issinuomoti-trumpiau-nei-metams-4-939641/,1.0,3.0,950,3.0,1940,Mūrinis,75.0,Dujinis,1940,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vingriu-g-yra-galimybe-issinuomoti-trumpiau-nei-metams-4-939637/,2.0,2.0,1350,4.0,2018,Mūrinis,103.0,Dujinis,2018,,1,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-labdariu-g-yra-galimybe-issinuomoti-trumpiau-nei-metams-4-939631/,2.0,5.0,950,3.0,2018,Mūrinis,60.0,Centrinis kolektorinis,2018,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-ausros-vartu-g-yra-galimybe-issinuomoti-trumpiau-nei-metams-4-939627/,3.0,3.0,1050,3.0,1940,Mūrinis,112.0,Dujinis,1940,,1,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-jono-g-yra-galimybe-issinuomoti-trumpiau-nei-metams-4-939619/,1.0,2.0,950,3.0,1940,Mūrinis,80.0,Centrinis,1940,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-ausros-vartu-g-yra-galimybe-issinuomoti-trumpiau-nei-metams-4-939579/,2.0,2.0,800,2.0,1940,Mūrinis,80.0,Dujinis,1940,,1,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-ausros-vartu-g-yra-galimybe-issinuomoti-trumpiau-nei-metams-4-939555/,2.0,2.0,950,2.0,1940,Mūrinis,83.0,Elektra,1940,,1,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-stumbru-g-isnuomojamas-ypatingai-stilingas-ir-sviesus-2-4-738837/,1.0,6.0,600,2.0,2016,Mūrinis,41.81,Centrinis kolektorinis,2016,,0,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-pienines-g-isnuomojamas-ypatingai-jaukus-ir-sviesus-2-4-738839/,1.0,6.0,550,2.0,2016,Mūrinis,37.6,Centrinis kolektorinis,2016,,0,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vilniaus-g-nuomuojamas-sviesus-tvarkingas-vieno-4-932855/,1.0,3.0,400,1.0,1940,Mūrinis,42.0,,1940,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-rasose-varsuvos-g-1-kambario-butas-isnuomojamas-ekonomiskas-ir-4-763151/,1.0,5.0,430,1.0,2007,Mūrinis,40.0,Dujinis,2007,,0,0.0,0
https://www.aruodas.lt/butu-nuoma-vilniuje-vilkpedeje-vilkpedes-g-isnuomojamos-jaukus-butas-ramioje-vietoje-4-949495/,1.0,6.0,470,2.0,2008,Mūrinis,58.0,Centrinis kolektorinis,2008,,0,0.0,vilkpedeje
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-liudviko-zamenhofo-g-itin-erdvus-ir-sviesus-2-kambariu-butas-4-597443/,5.0,6.0,450,2.0,2004,Mūrinis,69.0,Centrinis kolektorinis,2004,,0,0.0,fabijoniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-smolensko-g-isnuomojamas-naujas-jaukus-ir-sviesus-2-4-949469/,4.0,7.0,560,2.0,2019,Blokinis,40.0,Centrinis kolektorinis,2019,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-smelio-g-buto-nuoma-antakalnyje-isnuomuojamas-2-4-949447/,3.0,4.0,350,2.0,1960,Mūrinis,42.99,Centrinis,1960,,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-medeinos-g-ieskote-tobulos-vietos-gyvenimui-sviesaus-ir-4-949425/,2.0,3.0,420,2.0,1986,Blokinis,50.0,Centrinis kolektorinis,1986,,0,0.0,pasilaiciuose
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-justiniskiu-g-isnuomojamas-siltas-butas-su-balkonu-salia-4-949397/,2.0,5.0,250,1.0,1985,Blokinis,36.0,Centrinis,1985,,0,0.0,justiniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-mindaugo-g-nuomojamas-jaukus-butas-patrauklioje-4-949357/,4.0,4.0,395,3.0,1961,Mūrinis,45.0,Centrinis,1961,,1,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-mindaugo-g-nuo-2020-01-01-nuomojamas-tvarkingas-ir-4-949217/,5.0,5.0,475,1.0,2014,Mūrinis,32.0,Centrinis,2014,,1,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-kauno-g-nuo-20200210-d-nuomojame-modernu-ir-jauku-4-949329/,3.0,9.0,490,1.0,2017,Mūrinis,36.0,,2017,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-s-zukausko-g-nuo-2020-m-sausio-4-d-isnuomojamas-2-4-740049/,7.0,9.0,490,2.0,2004,Mūrinis,43.0,Centrinis,2004,,0,0.0,siaures-miestelyje
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-zolyno-g-isnuomojamas-1-kambario-butas-antakalnyje-4-949223/,4.0,5.0,250,1.0,1984,Mūrinis,18.0,Centrinis,1984,,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-pasilaiciuose-ukmerges-g-isnuomojamas-2-k-butas-isnuomojamas-siltas-4-949193/,3.0,9.0,420,2.0,2007,Mūrinis,50.0,Centrinis kolektorinis,2007,,0,0.0,pasilaiciuose
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-vytauto-vaitkaus-g-4-kambariu-buto-nuoma-karoliniskese-ramioje-4-949133/,2.0,5.0,460,4.0,1974,Blokinis,79.0,Centrinis,1974,,0,0.0,karoliniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-a-jaksto-g-isnuomojame-2-kambariu-buta-paciame-vilniaus-4-890709/,4.0,5.0,500,2.0,1958,Mūrinis,67.0,Centrinis kolektorinis,1958,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-salomejos-neries-g-isnuomojamas-jaukus-suremontuotas-2k-butas-4-949105/,4.0,5.0,350,2.0,1991,Blokinis,36.0,Centrinis,1991,,0,0.0,fabijoniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-a-mickeviciaus-g-keliems-menesiams-ar-ilgesniam-laikotarpiui-4-948349/,3.0,3.0,480,1.0,1908,Mūrinis,41.0,Elektra,1908,,1,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-l-sapiegos-g-nuomojamas-isskirtinis-siltas-erdvus-4-949079/,4.0,6.0,900,3.0,2005,Mūrinis,112.0,Dujinis,2005,,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-ukmerges-g-isnuomojamas-irengtas-3-kambariu-butas-4-949069/,3.0,5.0,460,3.0,1980,Mūrinis,60.0,,1980,,0,0.0,seskineje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujojoje-vilnioje-a-liobytes-g-minimum-metams-isnuomuojame-4-949055/,1.0,2.0,320,2.0,1995,Mūrinis,55.0,Dujinis,1995,,0,0.0,naujojoje-vilnioje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-svitrigailos-g-paciame-miesto-centre-apgyvendinimas-4-949013/,1.0,4.0,200,1.0,1980,Mūrinis,18.0,Centrinis,1980,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-zemuosiuose-paneriuose-umedziu-g-4-948913/,4.0,5.0,220,3.0,1991,Mūrinis,68.0,Centrinis,1991,,0,0.0,zemuosiuose-paneriuose
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-smolensko-g-naujas-siltas-jaukus-moderniai-irengtas-1-4-949001/,5.0,7.0,460,1.0,2018,Mūrinis,36.5,"Centrinis, centrinis kolektorinis",2018,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-virsuliskiu-g-nuomojamas-jaukus-naujai-suremontuotas-3-4-948973/,1.0,5.0,420,3.0,1982,Blokinis,64.0,Centrinis,1982,,0,0.0,virsuliskese
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-bazilijonu-g-isnuomojamas-stilingai-ir-prabangiai-irengtas-4-948975/,3.0,3.0,860,3.0,2016,Mūrinis,80.0,Centrinis kolektorinis,2016,,1,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-fabijoniskiu-g-isnuomojamas-jaukus-butas-fabijoniskese-4-948941/,5.0,5.0,450,2.0,2000,Mūrinis,64.0,Centrinis kolektorinis,2000,,1,0.0,fabijoniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-antakalnio-g-erdvus-3-k-butas-laukia-nauju-gyventoju-jei-4-948935/,3.0,5.0,420,3.0,"1968 statyba, 2009 renovacija",Mūrinis,56.0,Centrinis,1968,2009.0,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-papilenu-g-be-tarpininku-nuomojamas-ilgalaikei-4-948921/,3.0,5.0,365,1.0,1992,Monolitinis,37.0,"Centrinis, elektra",1992,,0,0.0,pilaiteje
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-seimyniskiu-g-nera-tarpininkavimo-mokescio-desiniajame-4-948919/,6.0,6.0,650,2.0,2009,Mūrinis,46.0,Centrinis kolektorinis,2009,,1,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-rinktines-g-nuomojamas-naujas-2-k-butas-su-terasa-salia-4-911497/,1.0,6.0,700,2.0,2019,Mūrinis,48.5,Centrinis kolektorinis,2019,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-rinktines-g-nuomojamas-naujas-2-k-butas-su-terasa-salia-4-911695/,4.0,6.0,600,1.0,2019,Mūrinis,38.5,Centrinis kolektorinis,2019,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-sauletekyje-plytines-g-nuomojame-vaizda-pro-langus-ir-gryna-ora-dar-4-948901/,2.0,5.0,550,3.0,2006,Mūrinis,68.0,Centrinis kolektorinis,2006,,0,0.0,sauletekyje
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-erfurto-g-priziuretas-ir-tvarkingas-butas-patogiame-4-948897/,1.0,12.0,390,2.0,1970,Monolitinis,50.0,,1970,,0,0.0,lazdynuose
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-m-k-ciurlionio-g-isnuomuojamas-2-kambariu-butas-55-kv-metrai-4-893931/,2.0,7.0,999,2.0,2018,Mūrinis,54.0,Centrinis,2018,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-tvarkingas-1k-butas-nuomai-be-tarpininku-4-948885/,5.0,9.0,300,1.0,1965,Blokinis,30.0,Centrinis,1965,,0,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-didlaukio-g-isnuomuojamas-labai-grazus-jaukus-naujai-4-948863/,4.0,9.0,350,1.0,1978,Blokinis,33.0,Centrinis,1978,,0,0.0,baltupiuose
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-daugeliskio-g-isnuomojamas-kokybiskai-ir-skoningai-irengtas-4-948857/,2.0,11.0,370,1.0,2014,Monolitinis,30.0,Centrinis kolektorinis,2014,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-karoliniskese-algimanto-petro-kavoliuko-g-tvarkinga-aplinka-ramus-kaimynai-butas-4-948757/,9.0,9.0,450,2.0,2008,Mūrinis,65.0,Centrinis kolektorinis,2008,,1,0.0,karoliniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-vytauto-zalakeviciaus-g-butas-yra-egliu-terasose-labai-gera-bendrija-4-948731/,3.0,6.0,550,2.0,2012,Mūrinis,57.0,Centrinis,2012,,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujininkuose-zanavyku-g-isnuomojamas-1-kambaris-2-kambariu-bute-4-522038/,5.0,5.0,180,1.0,1984,Blokinis,26.0,Centrinis,1984,,1,0.0,naujininkuose
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kalvariju-g-nuomojamas-ekonomiskas-1-kambario-butas-po-4-948645/,7.0,9.0,300,1.0,1983,Mūrinis,22.0,Centrinis,1983,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-zolyno-g-perleidziame-savo-jauku-buta-su-vaizdu-i-4-941871/,3.0,5.0,330,1.0,1968,Mūrinis,30.0,Centrinis,1968,,0,0.0,antakalnyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-pelesos-g-nuomojamas-tvarkingas-1-kambario-butas-33-kv-4-928273/,1.0,3.0,480,1.0,"1953 statyba, 2018 renovacija",Mūrinis,33.0,Centrinis kolektorinis,1953,2018.0,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-erfurto-g-nera-tarpininkavimo-mokescio-4-826191/,2.0,9.0,350,1.0,2006,Mūrinis,40.0,Centrinis kolektorinis,2006,,0,0.0,lazdynuose
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-jurgio-lebedzio-g-nuomojamas-naujai-irengtas-negyventas-2-4-948515/,4.0,5.0,595,2.0,2017,Mūrinis,39.0,Centrinis,2017,,0,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-valakampiuose-turniskiu-g-be-tarpininku-isnuomojamas-naujai-stilingai-4-857173/,1.0,3.0,590,2.0,2017,Kita,40.0,Geoterminis,2017,,0,0.0,valakampiuose
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-stepono-g-nuomuojamas-2-kambariu-isskirtinis-puikiai-4-877379/,5.0,5.0,650,2.0,2012,Mūrinis,60.0,Centrinis kolektorinis,2012,,1,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-studentu-g-1-k-bt-puikiai-irengtas-labai-mazi-4-948427/,4.0,5.0,300,1.0,1964,Mūrinis,18.0,Centrinis,1964,,0,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-isnuomojamas-zirmunuose-pilnai-irengtas-2-k-4-942083/,9.0,9.0,500,2.0,2008,Mūrinis,67.0,,2008,,1,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-burbiskes-eisiskiu-pl-nuomojamas-vieno-kambario-butas-projekte-4-948405/,5.0,5.0,380,1.0,2018,Blokinis,36.0,Centrinis kolektorinis,2018,,1,0.0,burbiskes
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-konstitucijos-pr-isnuomojamas-naujas-2-ju-kambariu-butas-4-948371/,8.0,29.0,740,2.0,2019,Monolitinis,40.17,"Centrinis, centrinis kolektorinis",2019,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-virsuliskese-sesuoliu-g-nuomojamas-2-ju-kambariu-butas-su-baldais-4-948369/,3.0,5.0,370,2.0,1980,Blokinis,47.0,Centrinis,1980,,0,0.0,virsuliskese
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-a-vivulskio-g-nekilnojamojo-turto-agenturu-prasome-4-948357/,2.0,7.0,650,3.0,2015,Mūrinis,56.0,Centrinis kolektorinis,2015,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-kalvariju-g-nuomojamas-lofto-tipo-butas-paskirtis-4-948259/,2.0,2.0,580,2.0,2013,Mūrinis,61.85,Dujinis,2013,,1,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-a-vivulskio-g-isnuomojamas-2-kambariu-55-m2-butas-su-4-948175/,4.0,8.0,590,2.0,2008,Mūrinis,55.0,Centrinis kolektorinis,2008,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-algirdo-g-isnuomojamas-kambarys-miesto-centre-150-m2-4-948173/,2.0,2.0,230,5.0,1928,Mūrinis,25.0,Elektra,1928,,1,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-latako-g-2k-gerai-irengtas-butas-senamiestyje-2k-4-755553/,1.0,2.0,650,2.0,1987,Mūrinis,45.0,"Centrinis, centrinis kolektorinis",1987,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-zemuosiuose-paneriuose-vaduvos-g-nuo-gruodzio-pirmos-isnuomojamas-jaukus-ir-4-731833/,8.0,10.0,450,3.0,2007,Mūrinis,69.0,Centrinis kolektorinis,2007,,0,0.0,zemuosiuose-paneriuose
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-isnuomojamas-dvieju-kambariu-butasis-kuriu-4-948083/,3.0,5.0,300,2.0,1980,Mūrinis,47.0,Centrinis,1980,,0,0.0,justiniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-naujininkuose-telsiu-g-butas-su-atskiru-iejimu-irengtas-ir-4-948029/,1.0,4.0,300,1.0,2019,Mūrinis,30.06,,2019,,0,0.0,naujininkuose
https://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-gelvonu-g-2-kambariu-tvarkingas-butas-ilgalaikei-4-947983/,5.0,5.0,390,2.0,1980,Blokinis,49.89,Centrinis,1980,,1,0.0,seskineje
https://www.aruodas.lt/butu-nuoma-vilniuje-justiniskese-taikos-g-vieno-kambario-nuoma-tvarkingas-vieno-4-947909/,8.0,9.0,250,1.0,1986,Blokinis,36.0,Centrinis,1986,,0,0.0,justiniskese
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-zirmunu-g-isnuomojamas-60kvm-gerai-irengtas-2-4-516367/,11.0,12.0,370,2.0,1980,Mūrinis,60.0,Centrinis,1980,,0,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-santariskese-fiziku-g-nuomojamas-visiskai-naujas-irengtas-vieno-4-947855/,2.0,4.0,390,1.0,2019,Mūrinis,32.0,Centrinis kolektorinis,2019,,0,0.0,santariskese
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-daugeliskio-g-isnuomuojamas-naujai-irengtas-butas-puikus-4-947843/,9.0,11.0,470,2.0,2016,Mūrinis,50.0,Centrinis,2016,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-linkmenu-g-bendra-informacija-adresas-snipiskes-4-947817/,1.0,5.0,500,2.0,2016,Mūrinis,44.0,Centrinis kolektorinis,2016,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-vinco-kudirkos-g-isnuomuojamas-erdvus-2-kambariu-butas-paciame-4-947749/,2.0,3.0,550,2.0,1960,Mūrinis,55.0,Centrinis,1960,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-sv-stepono-g-isnuomoj-butas-senamiescio-centre-netoli-4-947595/,4.0,4.0,500,2.0,2005,Mūrinis,50.4,Dujinis,2005,,1,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-laisves-pr-nuomojamas-1-kambario-butas-seskineje-gera-4-947671/,3.0,5.0,200,1.0,1985,Blokinis,33.0,Centrinis,1985,,0,0.0,seskineje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-tauro-g-1-k-buto-nuoma-vilniaus-centre-for-rent-4-947663/,2.0,5.0,350,1.0,1944,Mūrinis,17.0,Centrinis,1944,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-santariskese-mykolo-marcinkeviciaus-g-nuomuojamas-be-tarpininku-4-947091/,3.0,4.0,500,3.0,2000,Mūrinis,111.0,Centrinis,2000,,0,0.0,santariskese
https://www.aruodas.lt/butu-nuoma-vilniuje-siaures-miestelyje-jurgio-lebedzio-g-isnuomojamas-kokybiskai-ir-jaukiai-irengtas-4-947565/,4.0,5.0,390,1.0,2018,Mūrinis,23.0,Centrinis,2018,,0,0.0,siaures-miestelyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujininkuose-telsiu-g-nuomojamas-2-aukstu-butas-su-panoraminiu-4-940541/,3.0,4.0,600,2.0,2019,Mūrinis,59.75,,2019,,0,0.0,naujininkuose
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-s-skapo-g-tiesiai-is-seimininku-nuomojamas-jaukus-4-930155/,2.0,3.0,570,2.0,1914,Mūrinis,52.0,"Elektra, kietu kuru",1914,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-konstitucijos-pr-butas-centre-tarp-konstitucijos-pr-ir-zalio-4-947381/,1.0,2.0,380,2.0,1960,Mūrinis,28.0,Dujinis,1960,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-architektu-g-mazdaug-nuo-gruodzio-vidurio-isnuomojamas-4-947363/,4.0,5.0,350,3.0,1974,Blokinis,60.0,Centrinis,1974,,0,0.0,lazdynuose
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-pienines-g-isnuomojamas-naujos-statybos-name-jaukus-4-947321/,1.0,5.0,490,2.0,2019,Mūrinis,35.0,Centrinis kolektorinis,2019,,0,0.0,zveryne
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-dainavos-g-tvarkingam-nuomininkui-isnuomoju-jauku-2-4-943865/,1.0,5.0,650,2.0,2019,Mūrinis,37.0,,2019,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pylimo-g-nuomojame-butus-nuo-1men-iki-9-men-urban-4-926683/,1.0,12.0,750,2.0,1970,Kita,40.0,Kita,1970,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-zirmunuose-tuskulenu-g-isnuomojamas-be-tarpininku-kapitaliai-4-947167/,4.0,5.0,400,1.0,1976,Blokinis,34.0,Centrinis,1976,,0,0.0,zirmunuose
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-savanoriu-pr-naujamiestyje-savanoriu-prnaujame-name-6a-4-947089/,4.0,5.0,650,2.0,2017,Mūrinis,49.0,Centrinis kolektorinis,2017,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-vytenio-g-2-k-buto-nuoma-naujamiestyje-nuomojamas-4-947047/,5.0,5.0,400,2.0,1964,Mūrinis,49.0,Centrinis,1964,,1,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-a-gostauto-g-ka-tik-po-remonto-erdvus-dvieju-kambariu-4-947031/,2.0,6.0,500,2.0,1960,Mūrinis,55.0,Centrinis,1960,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-piromonto-g-sviesus-jaukus-naujos-statybos-butas-namu-4-908127/,2.0,7.0,420,1.0,2018,Monolitinis,30.0,Centrinis kolektorinis,2018,,0,0.0,snipiskese
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-naugarduko-g-studio-tipo-butas-naugarduko-g-4-855943/,3.0,6.0,340,1.0,1940,Mūrinis,22.0,Centrinis,1940,,0,0.0,naujamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-lazdynuose-jonazoliu-g-isnuomojamas-naujai-irengtas-butas-su-4-946963/,5.0,6.0,570,2.0,2009,Mūrinis,61.0,"Elektra, centrinis kolektorinis",2009,,0,0.0,lazdynuose
https://www.aruodas.lt/butu-nuoma-vilniuje-senamiestyje-pylimo-g-be-jokiu-tarpininku-ir-agenturos-mokesciu-4-946951/,2.0,4.0,650,3.0,1912,Mūrinis,54.0,Dujinis,1912,,0,1.0,senamiestyje
https://www.aruodas.lt/butu-nuoma-vilniuje-fabijoniskese-salomejos-neries-g-isnuomojamas-modernus-ir-jaukus-2-kambariu-4-946901/,9.0,12.0,390,2.0,2005,Monolitinis,42.49,Centrinis kolektorinis,2005,,0,0.0,fabijoniskese
